ea_id,slug,registry_created_at,registry_owner,evidence_class,action,magic_rows,reason
QM5_11944,ff-d1-simplicity,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11945,ff-the-strat-212,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11946,ff-genesis-matrix,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11947,ff-baguba-pullback,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11948,ff-davit-pivots,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11949,ff-london-7am-break,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11950,ff-ozfx-mechanical,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11951,ff-extreme-tma,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11952,ff-mad-scalper,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11953,ff-g7-strategy,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11954,ff-jarroo-boss,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11955,breakout-momentum-scalp,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11956,waka-waka-grid,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11957,hft-momentum-ny,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11958,bollinger-rsi-meanrev,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11959,time-range-bo-fade,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11960,ai-ema-rsi-exhaustion,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11961,ai-sar-stop-activation,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11962,ff-3ema-trend-cont,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11963,nnfx-mcginley-tdfi,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11964,nnfx-supercycle-surge,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11965,nnfx-algotrade-pro,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11966,systematic-fx-carry-vol-filt,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11967,crypto-funding-momentum,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11968,smc-fvg-mechanical,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11969,commodity-price-momentum-rotation,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11970,mql5-mech-engulfing,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11971,mql5-123-trend,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11972,mql5-wolfe-waves,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11973,mql5-stat-arb-pairs,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11974,mql5-seo-harmonic-x3,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11975,mql5-ml-rf-sentiment,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11976,mql5-tick-vol-scalp,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11977,mql5-ema-rsi-trend,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11978,bp-cowabunga-system,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11979,bp-3-little-pigs,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11980,bp-amazing-crossover,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11981,bp-psar-ema-system,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11982,bp-bollinger-reversion,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11983,bp-simple-system-32,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11984,bp-stoch-crossover-pullback,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11985,ff-ghost-cci-hs,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11986,ff-vegas-tunnel-144,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11987,ff-wind-runner-scalp,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11988,connors-rsi-2-meanrev,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11989,connors-double-7,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11990,ff-rubber-band-bb,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11991,cup-vix-divergence,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11992,cup-vol-breakout-atr,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11993,cup-time-bias-serafini,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11994,cup-cot-commercial-trend,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11995,cup-fib-set-forget,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11996,qc-dual-thrust,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11997,qc-dynamic-breakout-ii,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11998,ssrn-fx-vrp-straddle,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_11999,academic-macro-surprise-mom,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12000,ano-pfs-time-asymmetry,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12001,ano-totm-ultimo,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12002,ano-triple-witching-mr,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12003,ano-commodity-lead-lag,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12004,ssrn-vanna-skew-harvest,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12005,ssrn-short-horizon-xmom,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12006,ssrn-crash-neutral-carry,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12007,ssrn-agentic-factor-miner,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12008,qc-vladimir-in-out,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12009,qc-liquid-value,2026-05-26,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
